centroides_x,centroides_y,id
53.390243902439025,2.1463414634146343,A
61.61363636363637,2.522727272727273,B
70.83720930232558,2.13953488372093,B
81.5,1.5,A
91.81395348837209,2.0232558139534884,A
102.32558139534883,2.186046511627907,A
111.90243902439025,1.6585365853658536,A
123.5813953488372,1.9767441860465116,A
133.5581395348837,2.255813953488372,A
142.06976744186048,2.6511627906976742,A
157.42222222222222,3.2888888888888888,B
36.42553191489362,2.5106382978723403,A
44.604651162790695,3.0,A
52.422222222222224,8.488888888888889,A
64.31818181818181,8.431818181818182,A
71.4186046511628,15.55813953488372,B
90.65116279069767,8.651162790697674,B
82.93478260869566,7.826086956521739,B
99.92857142857143,8.285714285714286,A
108.4,8.866666666666667,A
117.11111111111111,6.733333333333333,B
126.65217391304348,8.41304347826087,B
135.4,9.466666666666667,A
143.11363636363637,10.340909090909092,A
150.13333333333333,2.7333333333333334,A
165.32558139534885,2.2093023255813953,A
182.8095238095238,3.5714285714285716,A
20.333333333333332,2.066666666666667,A
37.04761904761905,8.833333333333334,B
45.31818181818182,12.772727272727273,B
53.093023255813954,15.116279069767442,A
62.81395348837209,14.069767441860465,A
74.77272727272727,7.931818181818182,A
79.95121951219512,14.707317073170731,A
88.28888888888889,16.755555555555556,A
94.81395348837209,15.69767441860465,A
101.47619047619048,15.976190476190476,B
109.33333333333333,15.866666666666667,A
118.16666666666667,13.19047619047619,B
128.95454545454547,14.772727272727273,A
123.83333333333333,21.238095238095237,B
138.4390243902439,17.975609756097562,B
150.85714285714286,10.476190476190476,A
159.13636363636363,10.886363636363637,B
174.8139534883721,1.930232558139535,A
14.75,9.0,B
28.70212765957447,3.5319148936170213,A
29.4,13.466666666666667,A
37.354166666666664,15.75,A
58.69565217391305,21.67391304347826,B
65.62790697674419,21.186046511627907,A
79.90697674418605,20.674418604651162,B
80.95454545454545,27.704545454545453,A
88.5,25.0,B
95.07317073170732,32.41463414634146,A
96.27906976744185,24.348837209302324,A
103.72727272727273,23.84090909090909,B
111.69767441860465,22.86046511627907,A
118.04878048780488,21.390243902439025,A
131.0,21.095238095238095,A
143.02272727272728,25.068181818181817,A
145.875,17.375,A
155.32558139534885,17.325581395348838,A
167.75,9.363636363636363,B
175.20454545454547,8.795454545454545,A
190.11111111111111,2.8666666666666667,B
10.422222222222222,2.311111111111111,B
22.51063829787234,17.5531914893617,B
22.325581395348838,9.069767441860465,A
38.06818181818182,23.272727272727273,B
45.5,21.0,B
52.422222222222224,23.77777777777778,A
65.4186046511628,28.325581395348838,A
73.30952380952381,24.833333333333332,A
