centroides_x,centroides_y,id
34.06896551724138,18.448275862068964,B
41.56521739130435,17.91304347826087,B
45.608695652173914,16.434782608695652,A
51.84615384615385,17.23076923076923,A
60.5,17.0,A
65.78125,17.65625,B
71.67567567567568,22.16216216216216,B
27.04,22.64,B
30.076923076923077,18.076923076923077,A
37.6551724137931,18.75862068965517,A
39.407407407407405,24.11111111111111,B
43.608695652173914,21.434782608695652,A
48.62068965517241,21.17241379310345,B
55.22222222222222,18.444444444444443,B
58.464285714285715,22.714285714285715,B
64.0,22.5,A
71.03333333333333,17.366666666666667,A
77.0,21.0,A
22.387096774193548,30.516129032258064,B
28.92,28.84,B
31.142857142857142,24.428571428571427,A
38.869565217391305,26.695652173913043,A
41.806451612903224,30.129032258064516,B
46.391304347826086,26.434782608695652,A
53.22222222222222,23.88888888888889,A
52.0,28.428571428571427,B
62.5,27.785714285714285,B
68.52631578947368,26.63157894736842,A
74.96,26.84,A
80.27586206896552,27.620689655172413,B
83.15384615384616,27.26923076923077,A
17.4,30.8,A
23.076923076923077,25.76923076923077,A
32.0,31.5,A
36.578947368421055,31.894736842105264,A
41.84615384615385,34.19230769230769,A
47.5,32.0,A
53.0,32.0,A
58.17391304347826,28.782608695652176,A
62.7,30.0,A
67.58823529411765,32.35294117647059,A
73.0,33.0,A
73.27586206896552,30.137931034482758,B
83.26086956521739,31.52173913043478,A
17.22222222222222,40.111111111111114,A
22.444444444444443,36.111111111111114,A
27.40909090909091,32.72727272727273,A
33.0,38.5,A
35.12,32.44,B
40.42424242424242,38.81818181818182,B
48.16,35.48,B
52.0,37.5,A
56.758620689655174,35.41379310344828,B
61.333333333333336,35.541666666666664,A
69.15,37.95,A
66.92592592592592,33.148148148148145,B
77.86206896551724,38.06896551724138,A
83.22222222222223,33.666666666666664,B
86.10344827586206,36.689655172413794,A
18.29032258064516,36.45161290322581,B
25.0,42.5,A
33.44444444444444,45.55555555555556,A
27.322580645161292,37.67741935483871,B
32.857142857142854,42.07142857142857,B
39.82608695652174,43.130434782608695,A
46.0,40.0,A
51.5,43.0,A
56.56521739130435,41.608695652173914,A
61.61904761904762,41.857142857142854,A
67.85714285714286,42.57142857142857,A
64.65384615384616,39.61538461538461,B
73.40625,39.34375,B
81.82142857142857,40.107142857142854,B
86.76923076923077,41.15384615384615,B
18.103448275862068,44.41379310344828,B
25.11111111111111,46.333333333333336,B
24.208333333333332,52.875,B
33.0,49.28,B
39.44444444444444,47.22222222222222,B
47.172413793103445,42.96551724137931,B
46.206896551724135,47.724137931034484,A
53.392857142857146,45.75,B
58.5,47.0,A
66.11111111111111,48.44444444444444,A
63.81481481481482,44.74074074074074,B
73.14285714285714,45.642857142857146,A
77.03571428571429,45.82142857142857,B
85.0,49.6551724137931,B
86.57142857142857,45.67857142857143,A
18.11111111111111,53.333333333333336,B
18.103448275862068,48.58620689655172,A
26.77777777777778,49.22222222222222,A
32.72,53.24,B
38.86206896551724,52.44827586206897,A
44.7037037037037,51.7037037037037,B
50.76923076923077,53.30769230769231,B
58.44444444444444,50.666666666666664,B
53.333333333333336,51.041666666666664,A
60.5,52.5,A
65.84375,53.84375,B
72.48275862068965,51.689655172413794,B
80.42307692307692,45.76923076923077,A
82.43478260869566,53.391304347826086,A
87.64,54.32,A
16.5,56.5,A
21.458333333333332,57.125,A
27.083333333333332,55.083333333333336,A
33.0,57.0,A
35.46153846153846,59.30769230769231,B
41.172413793103445,57.827586206896555,B
50.148148148148145,58.925925925925924,B
45.785714285714285,55.785714285714285,A
55.18518518518518,58.25925925925926,A
62.5,58.0,A
67.61538461538461,60.80769230769231,A
70.08333333333333,54.083333333333336,A
76.26086956521739,52.91304347826087,A
78.65384615384616,54.76923076923077,B
85.6896551724138,58.41379310344828,B
16.434782608695652,63.391304347826086,A
22.93103448275862,64.41379310344827,A
29.391304347826086,62.56521739130435,A
26.344827586206897,59.44827586206897,B
36.285714285714285,63.714285714285715,A
41.48148148148148,63.18518518518518,B
48.76,65.56,B
47.81481481481482,61.77777777777778,A
61.96296296296296,63.925925925925924,A
59.53846153846154,58.11538461538461,B
70.92857142857143,60.857142857142854,B
74.44444444444444,61.111111111111114,A
80.5,59.5,A
80.37931034482759,62.86206896551724,B
87.10714285714286,63.67857142857143,A
17.037037037037038,70.18518518518519,A
18.416666666666668,63.75,B
28.642857142857142,69.57142857142857,A
29.5,65.64285714285714,B
37.4,68.6,B
43.26086956521739,66.69565217391305,A
