96,A,0,0,0
96,A,1,0,0
96,A,2,0,0
96,A,3,0,0
96,A,4,0,0
96,A,5,0,0
96,A,6,0,0
96,A,7,0,0
29,A,10,0,0
29,A,11,0,0
29,A,12,0,0
29,A,13,0,0
29,A,14,0,0
29,A,15,0,0
29,A,16,0,0
29,A,17,0,0
12,A,19,0,0
12,A,20,0,0
12,A,21,0,0
12,A,22,0,0
12,A,23,0,0
12,A,24,0,0
12,A,25,0,0
12,A,26,0,0
30,A,28,0,0
30,A,29,0,0
30,A,30,0,0
30,A,31,0,0
30,A,32,0,0
30,A,33,0,0
30,A,34,0,0
30,A,35,0,0
50,A,39,0,0
50,A,40,0,0
50,A,42,0,0
50,A,43,0,0
50,A,44,0,0
50,A,45,0,0
50,A,46,0,0
51,A,48,0,0
51,A,49,0,0
51,A,50,0,0
51,A,51,0,0
51,A,52,0,0
51,A,53,0,0
51,A,54,0,0
51,A,55,0,0
51,A,56,0,0
102,B,60,0,0
102,B,61,0,0
102,B,62,0,0
102,B,63,0,0
102,B,64,0,0
102,B,65,0,0
102,B,66,0,0
102,B,67,0,0
102,B,68,0,0
102,B,69,0,0
102,B,70,0,0
102,B,71,0,0
102,B,72,0,0
102,B,73,0,0
102,B,74,0,0
13,B,75,0,0
13,B,76,0,0
13,B,77,0,0
13,B,78,0,0
13,B,79,0,0
13,B,80,0,0
13,B,81,0,0
13,B,82,0,0
13,B,83,0,0
13,B,84,0,0
13,B,85,0,0
31,B,86,0,0
31,B,87,0,0
31,B,88,0,0
31,B,89,0,0
3,A,92,0,0
3,A,93,0,0
3,A,94,0,0
3,A,95,0,0
3,A,96,0,0
3,A,97,0,0
3,A,98,0,0
3,A,99,0,0
3,A,100,0,0
3,A,101,0,0
3,A,102,0,0
3,A,103,0,0
5,A,105,0,0
5,A,106,0,0
5,A,107,0,0
5,A,108,0,0
6,A,112,0,0
6,A,113,0,0
6,A,114,0,0
6,A,115,0,0
6,A,116,0,0
6,A,117,0,0
6,A,118,0,0
7,A,121,0,0
7,A,122,0,0
7,A,123,0,0
7,A,124,0,0
7,A,125,0,0
7,A,126,0,0
7,A,127,0,0
7,A,128,0,0
7,A,129,0,0
7,A,130,0,0
8,A,134,0,0
8,A,135,0,0
8,A,136,0,0
8,A,137,0,0
