id,Tipo,X,Y,Z
48,2,0,0,0
48,2,1,0,0
48,2,2,0,0
48,2,3,0,0
48,2,4,0,0
48,2,5,0,0
48,2,6,0,0
0,0,7,0,0
29,1,8,0,0
29,1,9,0,0
29,1,10,0,0
29,1,11,0,0
29,1,12,0,0
29,1,13,0,0
29,1,14,0,0
29,1,15,0,0
0,0,16,0,0
13,1,17,0,0
13,1,18,0,0
13,1,19,0,0
13,1,20,0,0
13,1,21,0,0
13,1,22,0,0
13,1,23,0,0
0,0,24,0,0
12,2,25,0,0
12,2,26,0,0
12,2,27,0,0
12,2,28,0,0
12,2,29,0,0
12,2,30,0,0
12,2,31,0,0
14,2,32,0,0
14,2,33,0,0
14,2,34,0,0
14,2,35,0,0
14,2,36,0,0
14,2,37,0,0
14,2,38,0,0
1,2,39,0,0
1,2,40,0,0
1,2,41,0,0
1,2,42,0,0
1,2,43,0,0
1,2,44,0,0
34,2,45,0,0
34,2,46,0,0
34,2,47,0,0
34,2,48,0,0
34,2,49,0,0
223,2,50,0,0
223,2,51,0,0
223,2,52,0,0
223,2,53,0,0
223,2,54,0,0
223,2,55,0,0
223,2,56,0,0
223,2,57,0,0
19,2,58,0,0
19,2,59,0,0
19,2,60,0,0
19,2,61,0,0
19,2,62,0,0
19,2,63,0,0
59,2,64,0,0
59,2,65,0,0
59,2,66,0,0
59,2,67,0,0
59,2,68,0,0
59,2,69,0,0
17,2,70,0,0
17,2,71,0,0
17,2,72,0,0
17,2,73,0,0
17,2,74,0,0
17,2,75,0,0
0,0,76,0,0
3,1,77,0,0
3,1,78,0,0
3,1,79,0,0
3,1,80,0,0
3,1,81,0,0
3,1,82,0,0
3,1,83,0,0
3,1,84,0,0
3,1,85,0,0
0,0,86,0,0
4,2,87,0,0
4,2,88,0,0
4,2,89,0,0
4,2,90,0,0
4,2,91,0,0
4,2,92,0,0
4,2,93,0,0
4,2,94,0,0
0,0,95,0,0
6,1,96,0,0
6,1,97,0,0
6,1,98,0,0
6,1,99,0,0
6,1,100,0,0
6,1,101,0,0
6,1,102,0,0
6,1,103,0,0
0,0,104,0,0
8,2,105,0,0
8,2,106,0,0
8,2,107,0,0
8,2,108,0,0
8,2,109,0,0
8,2,110,0,0
8,2,111,0,0
40,2,112,0,0
40,2,113,0,0
40,2,114,0,0
40,2,115,0,0
40,2,116,0,0
40,2,117,0,0
40,2,118,0,0
40,2,119,0,0
40,2,120,0,0
9,2,121,0,0
9,2,122,0,0
9,2,123,0,0
9,2,124,0,0
9,2,125,0,0
0,0,126,0,0
10,1,127,0,0
10,1,128,0,0
10,1,129,0,0
10,1,130,0,0
10,1,131,0,0
10,1,132,0,0
10,1,133,0,0
0,0,134,0,0
42,2,135,0,0
42,2,136,0,0
42,2,137,0,0
42,2,138,0,0
42,2,139,0,0
42,2,140,0,0
42,2,141,0,0
24,2,142,0,0
24,2,143,0,0
24,2,144,0,0
24,2,145,0,0
24,2,146,0,0
24,2,147,0,0
11,2,148,0,0
11,2,149,0,0
11,2,150,0,0
11,2,151,0,0
11,2,152,0,0
118,2,153,0,0
118,2,154,0,0
118,2,155,0,0
118,2,156,0,0
118,2,157,0,0
118,2,158,0,0
118,2,159,0,0
118,2,160,0,0
28,2,161,0,0
28,2,162,0,0
28,2,163,0,0
28,2,164,0,0
28,2,165,0,0
28,2,166,0,0
27,2,167,0,0
27,2,168,0,0
27,2,169,0,0
47,2,170,0,0
47,2,171,0,0
47,2,172,0,0
47,2,173,0,0
47,2,174,0,0
47,2,175,0,0
0,0,176,0,0
70,1,177,0,0
70,1,178,0,0
70,1,179,0,0
70,1,180,0,0
70,1,181,0,0
70,1,182,0,0
70,1,183,0,0
70,1,184,0,0
70,1,185,0,0
0,0,186,0,0
121,2,187,0,0
121,2,188,0,0
121,2,189,0,0
121,2,190,0,0
121,2,191,0,0
121,2,192,0,0
121,2,193,0,0
0,0,194,0,0
95,1,195,0,0
95,1,196,0,0
95,1,197,0,0
95,1,198,0,0
95,1,199,0,0
48,2,0,1,0
48,2,1,1,0
48,2,2,1,0
48,2,3,1,0
48,2,4,1,0
48,2,5,1,0
48,2,6,1,0
0,0,7,1,0
