centroides_x,centroides_y,id
28.452380952380953,3.5,A
53.44736842105263,7.184210526315789,B
75.64102564102564,2.4358974358974357,B
80.1219512195122,5.487804878048781,A
92.5945945945946,3.2162162162162162,B
93.15555555555555,4.133333333333334,A
101.02702702702703,1.7297297297297298,B
111.28205128205128,4.9743589743589745,B
129.6153846153846,4.615384615384615,B
145.5,3.210526315789474,B
156.1951219512195,16.609756097560975,A
24.095238095238095,15.619047619047619,A
3.0952380952380953,4.285714285714286,B
45.07692307692308,1.3076923076923077,B
65.3953488372093,1.813953488372093,B
57.0,2.1794871794871793,A
59.75,18.75,A
93.725,17.75,A
84.13513513513513,3.3513513513513513,B
91.67567567567568,11.027027027027026,B
115.97560975609755,19.48780487804878,B
138.48717948717947,3.3846153846153846,B
100.5,11.095238095238095,A
132.35,2.425,A
137.71428571428572,12.714285714285714,B
169.21052631578948,6.394736842105263,B
172.94736842105263,19.263157894736842,A
149.09756097560975,24.4390243902439,A
11.790697674418604,11.44186046511628,A
17.68421052631579,1.0526315789473684,B
32.0,6.15,A
24.256410256410255,9.615384615384615,B
46.56410256410256,3.4615384615384617,A
71.58536585365853,5.414634146341464,A
65.05,9.125,A
81.0,10.285714285714286,B
87.85,21.5,B
111.94736842105263,12.81578947368421,B
116.53488372093024,19.13953488372093,A
105.74418604651163,4.069767441860465,A
122.13513513513513,16.2972972972973,B
140.58536585365854,6.512195121951219,A
122.47619047619048,13.452380952380953,A
160.34146341463415,10.341463414634147,A
159.51282051282053,3.8974358974358974,B
186.57142857142858,2.3095238095238093,A
167.9268292682927,19.51219512195122,B
18.64864864864865,8.27027027027027,B
15.125,4.25,A
33.108108108108105,1.6756756756756757,B
19.775,12.8,A
33.775,10.125,B
39.65,24.175,A
45.486486486486484,13.27027027027027,A
80.44736842105263,33.23684210526316,B
86.28205128205128,9.666666666666666,A
64.39024390243902,18.414634146341463,B
76.48717948717949,16.666666666666668,B
97.12820512820512,23.23076923076923,B
100.97222222222223,19.52777777777778,A
126.78571428571429,6.142857142857143,A
115.525,6.125,A
132.21052631578948,14.763157894736842,A
141.3,18.25,A
151.56756756756758,18.027027027027028,B
148.6904761904762,7.095238095238095,A
144.5609756097561,14.926829268292684,B
148.35897435897436,15.512820512820513,A
182.7,32.525,A
177.9512195121951,16.121951219512194,B
7.024390243902439,20.26829268292683,B
8.128205128205128,8.948717948717949,B
33.976190476190474,34.833333333333336,A
30.243243243243242,33.67567567567568,B
48.92307692307692,29.102564102564102,A
51.523809523809526,16.238095238095237,B
44.48717948717949,8.666666666666666,B
61.7,8.975,B
57.31707317073171,12.975609756097562,A
72.76315789473684,13.631578947368421,A
75.0,22.08108108108108,A
86.05,22.2,A
110.9,25.175,B
120.74358974358974,7.487179487179487,B
108.5952380952381,13.904761904761905,A
137.9268292682927,36.36585365853659,A
117.3157894736842,0.9473684210526315,B
129.23076923076923,12.615384615384615,B
140.35,64.575,A
139.3170731707317,22.5609756097561,B
153.35897435897436,9.897435897435898,B
172.54054054054055,0.7027027027027027,B
158.38095238095238,25.357142857142858,A
161.05128205128204,15.794871794871796,B
196.86486486486487,24.10810810810811,A
39.44736842105263,9.921052631578947,A
26.097560975609756,20.75609756097561,B
24.375,29.125,B
47.108108108108105,38.486486486486484,B
35.21052631578947,40.39473684210526,B
41.1578947368421,18.736842105263158,B
70.75,26.925,B
69.75,11.075,B
30.4,20.975,A
80.71428571428571,24.714285714285715,B
71.125,44.4,A
85.3,15.9,A
90.58974358974359,30.82051282051282,B
104.8974358974359,42.256410256410255,A
113.90243902439025,36.8780487804878,A
103.76470588235294,10.058823529411764,B
