CellID,X_centroid,Y_centroid,phenotype,Cluster
981216,26041.880658436214,10788.189300411525,M1/M0 macrophages,3
688934,24870.63068181818,10751.448863636364,M1/M0 macrophages,4
408137,23779.777327935222,10479.36032388664,M1/M0 macrophages,5
917818,25942.52755905512,11490.6719160105,M1/M0 macrophages,6
929838,24356.91715976332,11381.74852071006,M1/M0 macrophages,7
355701,25558.94140625,10838.58984375,M1/M0 macrophages,8
695876,26385.45925925926,10767.014814814816,M1/M0 macrophages,9
124300,23574.8984375,10325.2890625,M1/M0 macrophages,10
488200,25027.377622377626,11001.776223776224,M1/M0 macrophages,11
534012,24193.72077922078,10393.458874458876,M1/M0 macrophages,12
1040261,25786.597014925374,11343.820895522387,M1/M0 macrophages,13
320993,24717.34451901566,11455.230425055928,M1/M0 macrophages,14
395649,26184.4427480916,11432.587786259544,M1/M0 macrophages,15
622639,23471.261467889908,10092.298165137614,M1/M0 macrophages,16
359184,26327.21886792453,11030.143396226416,M1/M0 macrophages,17
586606,24544.75,11927.598214285714,M1/M0 macrophages,18
770708,24639.23131672597,10674.241992882562,M1/M0 macrophages,19
201238,23628.15135135136,10521.567567567568,M1/M0 macrophages,20
963883,23010.723880597016,10436.41791044776,M1/M0 macrophages,21
522399,26135.487654320987,10869.407407407409,M1/M0 macrophages,22
793363,25778.914772727272,11152.119318181818,M1/M0 macrophages,23
344450,26145.971518987342,10642.518987341771,M1/M0 macrophages,24
301040,24661.71493212669,11822.0407239819,M1/M0 macrophages,25
208209,24898.52564102564,11060.233974358976,M1/M0 macrophages,26
562007,25634.34010152284,11238.41116751269,M1/M0 macrophages,27
660681,23550.1788856305,10412.818181818182,M1/M0 macrophages,28
457913,25609.827338129497,10809.956834532371,M1/M0 macrophages,29
560300,25509.33067729084,10900.71314741036,M1/M0 macrophages,30
715679,24438.094420600857,12072.064377682404,M1/M0 macrophages,31
225243,23716.54790419161,10518.93113772455,M1/M0 macrophages,32
835223,26225.32740213523,11387.733096085409,M1/M0 macrophages,33
627239,26342.96097560976,10975.678048780488,M1/M0 macrophages,34
606365,24423.640909090907,11975.277272727271,M1/M0 macrophages,35
937120,24428.191666666666,12016.858333333334,M1/M0 macrophages,36
338793,26113.55737704918,10857.939890710382,M1/M0 macrophages,37
372916,25510.66889632107,11239.688963210703,M1/M0 macrophages,38
220471,23632.304582210243,10500.822102425876,M1/M0 macrophages,39
885483,25622.722222222223,10824.534722222224,M1/M0 macrophages,40
598494,23645.77232142857,10532.830357142857,M1/M0 macrophages,41
452042,26150.422641509434,10880.015094339622,M1/M0 macrophages,42
425149,25773.98850574713,11336.5,M1/M0 macrophages,43
561828,24416.81920903955,12022.38418079096,M1/M0 macrophages,44
786710,24859.82786885246,10747.77049180328,M1/M0 macrophages,45
667100,26166.752851711022,11027.076045627377,M2 macrophages,0
353184,24445.88471177945,11551.0,M2 macrophages,1
742105,25185.41221374046,10902.080152671757,M2 macrophages,2
406343,23280.68085106383,10217.787234042553,M2 macrophages,3
430212,25884.23214285714,11116.27380952381,M2 macrophages,4
780489,24577.45348837209,10744.337209302326,M2 macrophages,5
935711,26178.495798319327,11481.24369747899,M2 macrophages,6
833215,24460.677685950413,12076.297520661155,M2 macrophages,7
795911,25430.35251798561,11074.043165467629,M2 macrophages,8
844176,26393.010416666668,10815.239583333334,M2 macrophages,9
338952,23968.49315068493,10357.65296803653,M2 macrophages,10
559694,24582.02307692308,11847.530769230769,M2 macrophages,11
408703,26079.869863013697,11284.698630136989,M2 macrophages,12
900423,24705.45673076923,10976.77403846154,M2 macrophages,13
719824,25728.549180327867,10936.5,M2 macrophages,14
375193,26304.69124423963,11184.63133640553,M2 macrophages,15
891423,25177.386243386245,11124.62962962963,M2 macrophages,16
605492,25468.03717472119,11270.96654275093,M2 macrophages,17
639037,24423.699115044248,11154.106194690265,M2 macrophages,18
740438,26073.26771653544,11400.015748031496,M2 macrophages,19
275133,24259.344155844155,11764.98051948052,M2 macrophages,20
434549,24321.97835497836,10541.09090909091,M2 macrophages,21
669278,24913.896825396827,10837.551587301588,M2 macrophages,22
556013,25941.69,11308.41,M2 macrophages,23
920992,26206.166666666668,10890.283950617284,M2 macrophages,24
752174,25564.834319526628,11006.662721893492,M2 macrophages,25
995495,25989.888,11144.024,M2 macrophages,26
706120,26216.23114355231,11144.615571776156,M2 macrophages,27
610260,24639.099337748343,11984.64459161148,M2 macrophages,28
233123,26014.75609756097,10925.88211382114,M2 macrophages,29
389603,26211.755102040817,11327.510204081633,M2 macrophages,30
868289,26360.60728744939,10970.991902834008,M2 macrophages,31
541289,25024.69003690037,10896.863468634689,M2 macrophages,32
597857,24594.35542168675,11677.427710843374,M2 macrophages,33
580617,25738.419512195123,11065.063414634147,M2 macrophages,34
552787,26063.91176470588,11549.505882352942,M2 macrophages,35
481897,26182.68156424581,11230.86592178771,M2 macrophages,36
897419,25500.97340425532,10887.047872340425,M2 macrophages,37
700077,25680.38,11237.09,M2 macrophages,38
838349,24378.474226804123,11922.113402061856,M2 macrophages,39
694220,26119.79245283019,10685.018867924528,M2 macrophages,40
918355,26027.425120772947,11251.111111111111,M2 macrophages,41
427294,25798.5202020202,10891.0101010101,M2 macrophages,42
764567,25106.41176470588,10754.779411764706,M2 macrophages,43
861112,25333.50595238096,11184.583333333334,M2 macrophages,44
481795,25141.280575539568,10979.10551558753,M2 macrophages,45
190017,24733.72283813748,10745.940133037691,M2 macrophages,46
506348,23092.02139037433,10203.764705882351,M2 macrophages,47
749855,25862.58394160584,11420.226277372263,M2 macrophages,48
405543,25825.101265822785,11047.487341772152,M2 macrophages,49
656985,24696.52763819096,11183.844221105528,M2 macrophages,50
776712,25702.685258964146,11075.657370517927,M2 macrophages,51
1011471,24774.647058823528,10889.720588235294,M2 macrophages,52
87118,26405.38202247191,10895.469101123595,M2 macrophages,53
947680,26001.028985507248,11060.847826086956,M2 macrophages,54
1000519,26135.615384615383,11375.923076923076,M2 macrophages,55
419671,25127.28571428572,11062.32142857143,M2 macrophages,56
853284,25987.666666666668,11006.93220338983,M2 macrophages,57
828100,23781.88157894737,10286.536184210529,M2 macrophages,58
260520,25775.15488215488,11293.144781144782,M2 macrophages,59
395505,25209.31506849315,11035.22602739726,M2 macrophages,60
1008497,24502.36607142857,11390.38392857143,M2 macrophages,61
732332,26306.82282282282,11267.05105105105,M2 macrophages,62
433514,26131.555555555555,11465.157894736842,M2 macrophages,63
1034492,26168.508474576272,11132.71186440678,M2 macrophages,64
1022783,25340.09259259259,11254.703703703704,M2 macrophages,65
659183,25988.39024390244,11306.188153310104,M2 macrophages,66
460856,25472.20118343196,11178.775147928996,M2 macrophages,67
607324,23152.00568181818,10342.34659090909,M2 macrophages,68
1024453,24576.985507246376,12094.68115942029,M2 macrophages,69
238831,24657.147058823528,12078.217647058824,M2 macrophages,70
976657,26260.62376237624,10935.524752475249,M2 macrophages,71
485974,25938.829383886256,11397.369668246443,M2 macrophages,72
1023538,24435.89361702128,12012.404255319148,M2 macrophages,73
613013,24559.5945945946,11928.556756756756,M2 macrophages,74
947345,26321.10752688172,10926.602150537634,M2 macrophages,75
989453,24927.349206349205,10914.063492063491,M2 macrophages,76
636904,26119.192028985508,10918.485507246376,M2 macrophages,77
681083,26476.81862745098,10828.421568627453,M2 macrophages,78
304490,25347.85758513932,11035.758513931887,M2 macrophages,79
304141,25640.361256544504,11072.887434554974,M2 macrophages,80
164218,25457.947643979056,10950.094240837696,M2 macrophages,81
960437,25286.05,11126.75,M2 macrophages,82
59757,25957.122994652407,10839.179144385029,M2 macrophages,83
258058,24322.756944444445,11126.652777777776,M2 macrophages,84
938751,24524.383928571428,11850.36607142857,M2 macrophages,85
558895,26096.19230769231,11334.26282051282,M2 macrophages,86
979625,24353.447368421053,11468.513157894737,M2 macrophages,87
80112,26419.34328358209,10982.037313432837,M2 macrophages,88
749152,26321.48743718593,10975.944723618091,M2 macrophages,89
373097,25235.762295081968,10961.647540983606,M2 macrophages,90
88355,25411.571428571428,11150.809523809525,M2 macrophages,91
970700,24418.238993710693,10565.377358490568,M2 macrophages,92
371145,26119.728260869564,11068.902173913044,M2 macrophages,93
641535,26133.42760942761,11298.441077441075,M2 macrophages,94
594342,26008.356435643564,11193.445544554455,M2 macrophages,95
317415,25953.471861471862,11112.930735930737,M2 macrophages,96
590235,24539.23809523809,11621.54945054945,M2 macrophages,97
885004,24795.89411764705,11018.0,M2 macrophages,98
417549,26232.835443037973,11178.949367088608,M2 macrophages,99
930215,25836.05649717514,10974.107344632768,M2 macrophages,100
798382,23870.31851851852,10302.266666666666,M2 macrophages,101
755265,26147.921951219512,10933.546341463414,M2 macrophages,102
995315,26124.375,11139.467592592591,M2 macrophages,103
820341,24458.665236051504,11648.678111587982,M2 macrophages,104
998695,26039.213483146068,11488.61797752809,M2 macrophages,105
748442,25582.345911949684,10846.685534591195,M2 macrophages,106
818545,26296.5795148248,11050.66037735849,M2 macrophages,107
639512,25535.47,11288.59,M2 macrophages,108
519527,25100.532763532763,11083.888888888889,M2 macrophages,109
115038,26067.525316455696,11233.367088607594,M2 macrophages,110
1034214,24717.81818181818,12072.8,M2 macrophages,111
493132,25174.262626262625,10720.540404040405,M2 macrophages,112
1021371,25963.555555555555,11061.555555555557,M2 macrophages,113
794588,26133.88235294117,10973.71568627451,M2 macrophages,114
206617,26331.80790960452,10861.790960451975,M2 macrophages,115
731532,26008.120567375885,11375.333333333334,M2 macrophages,116
768290,25900.03448275862,11189.867374005304,M2 macrophages,117
250115,25797.28181818182,11118.263636363636,M2 macrophages,118
750563,23254.23456790124,10287.197530864198,M2 macrophages,119
750801,25556.53846153846,11039.005128205128,M2 macrophages,120
201953,25414.83081570997,11254.833836858006,M2 macrophages,121
738695,26320.543543543543,11116.453453453454,M2 macrophages,122
742423,24900.47157190636,10758.545150501672,M2 macrophages,123
379513,25804.849529780564,11065.586206896553,M2 macrophages,124
800687,24337.206896551725,11746.179310344827,M2 macrophages,125
602393,26070.017094017094,11096.102564102564,M2 macrophages,126
1006766,26268.392344497606,11294.76076555024,M2 macrophages,127
1020451,25905.15,11115.283333333333,M2 macrophages,128
261967,25642.165562913902,11008.450331125829,M2 macrophages,129
214360,25135.07650273224,10914.453551912567,M2 macrophages,130
294589,26169.93023255814,11413.232558139534,M2 macrophages,131
731962,24027.277108433736,10379.897590361446,M2 macrophages,132
572014,26199.32894736842,11195.820175438595,M2 macrophages,133
809185,24648.0871559633,11854.073394495414,M2 macrophages,134
999850,26011.34065934065,11579.791208791208,M2 macrophages,135
258925,25261.47413793104,11058.26724137931,M2 macrophages,136
1012878,25250.54135338345,10869.402255639096,M2 macrophages,137
775199,24507.59756097561,11125.959349593497,M2 macrophages,138
498580,26041.183381088824,11305.22922636103,M2 macrophages,139
793600,24535.0546875,11784.8125,M2 macrophages,140
1028330,26223.46976744186,11242.158139534884,M2 macrophages,141
164249,25526.765789473684,10946.847368421051,M2 macrophages,142
591801,24557.261904761905,10710.460317460318,M2 macrophages,143
864185,26170.155339805824,10843.42718446602,M2 macrophages,144
730974,26208.35714285714,11026.07142857143,M2 macrophages,145
497457,24688.497975708506,10815.198380566802,M2 macrophages,146
628645,26068.41780821918,10875.390410958904,M2 macrophages,147
1020389,25500.026490066222,11116.086092715232,M2 macrophages,148
459738,25892.9765258216,11303.070422535213,M2 macrophages,149
710228,24606.71875,10800.4375,M2 macrophages,150
609180,26420.117346938776,10767.270408163266,M2 macrophages,151
567320,26271.84862385321,11345.926605504586,M2 macrophages,152
938052,25520.1217948718,11254.865384615385,M2 macrophages,153
255102,26080.64077669903,11029.7572815534,M2 macrophages,154
705266,25951.10828025477,10937.859872611463,M2 macrophages,155
645325,24896.87704918033,10890.991803278688,M2 macrophages,156
713726,26256.475285171105,11186.942965779468,M2 macrophages,157
910625,25998.832,11163.504,M2 macrophages,158
187409,24286.3488372093,11721.96899224806,M2 macrophages,159
636065,24679.90425531915,12025.074468085106,M2 macrophages,160
578014,25882.868085106384,11366.753191489364,M2 macrophages,161
696339,25406.40182648402,10973.091324200914,M2 macrophages,162
742891,26244.264788732395,10902.197183098591,M2 macrophages,163
724741,25765.33073929961,10881.505836575876,M2 macrophages,164
272904,24570.35789473684,11808.22807017544,M2 macrophages,165
571132,24426.63983050848,12083.86440677966,M2 macrophages,166
806402,26133.824372759856,11179.89247311828,M2 macrophages,167
260779,26170.564024390245,10905.15243902439,M2 macrophages,168
1022626,26345.98863636364,10771.21590909091,M2 macrophages,169
922732,25983.431159420288,11243.123188405798,M2 macrophages,170
537401,25380.93,11057.44,M2 macrophages,171
644568,25911.87037037037,11170.388888888889,M2 macrophages,172
316006,26107.73106060606,11491.541666666666,M2 macrophages,173
1010077,26106.8870967742,11395.83870967742,M2 macrophages,174
952513,26430.803149606298,10933.692913385828,M2 macrophages,175
496798,26212.78481012658,11400.481012658229,M2 macrophages,176
932807,26177.948051948053,11174.636363636364,M2 macrophages,177
571018,26101.96551724138,11226.37356321839,M2 macrophages,178
836362,26164.58048780488,11245.19024390244,M2 macrophages,179
927412,26157.416666666668,11378.305555555557,M2 macrophages,180
403071,26047.20658682635,11167.637724550896,M2 macrophages,181
803189,25046.12121212121,11084.823232323231,M2 macrophages,182
1008036,24601.701492537315,11871.492537313432,M2 macrophages,183
932246,24995.27083333333,10961.569444444443,M2 macrophages,184
798212,24625.859259259258,11917.548148148147,M2 macrophages,185
970117,26184.689655172413,11271.2,M2 macrophages,186
405246,26013.53535353536,11101.0,M2 macrophages,187
641579,24401.9905362776,12034.977917981072,M2 macrophages,188
412193,25696.97596153846,10898.78846153846,M2 macrophages,189
474677,25102.84065934065,11032.934065934063,M2 macrophages,190
989913,24493.85714285714,11605.09090909091,M2 macrophages,191
886851,26150.96923076923,11018.13846153846,M2 macrophages,192
298510,25485.605734767025,10952.358422939067,M2 macrophages,193
315956,25919.07,11054.34,M2 macrophages,194
214922,26284.869451697126,10866.3681462141,M2 macrophages,195
452623,25101.48318042813,10948.33639143731,M2 macrophages,196
914257,24357.96280991736,10586.140495867769,M2 macrophages,197
800770,25832.691983122364,10935.06329113924,M2 macrophages,198
965273,24563.7578125,11943.5234375,M2 macrophages,199
949330,24629.858585858587,11541.525252525253,NK,0
760162,23602.339743589742,10505.397435897436,NK,1
481920,25368.23776223776,11218.517482517482,NK,2
1020854,24772.22602739726,10998.157534246577,NK,3
587216,23230.981927710844,10349.289156626506,NK,4
921179,24309.897959183672,10429.74149659864,NK,5
47877,25768.320175438595,10979.644736842103,NK,6
360937,25240.36752136752,11154.735042735045,NK,7
308214,24736.074285714287,11961.337142857144,NK,8
641974,23821.30769230769,10437.292307692309,NK,9
465818,22988.56989247312,10380.591397849465,NK,10
634672,24282.59139784946,11614.752688172042,NK,11
285053,24732.04294478528,11242.251533742332,NK,12
887301,25516.51851851852,11211.444444444443,NK,13
189852,26051.52360515021,11019.884120171671,NK,14
593157,24318.089285714286,10703.745535714286,NK,15
323914,24558.972222222223,10972.07098765432,NK,16
971349,25413.05154639175,10963.59793814433,NK,17
212532,24923.98285714286,10773.017142857145,NK,18
1010235,23355.985294117647,10286.970588235294,NK,19
477005,24676.910344827586,11803.813793103447,NK,20
305021,24129.420765027324,10435.939890710382,NK,21
507112,24403.52140077821,11099.058365758754,NK,22
451535,25633.79487179487,11176.119658119658,NK,23
783704,25151.093117408906,10883.53846153846,NK,24
156552,24538.49107142857,11935.839285714286,NK,25
678638,25756.87222222222,11227.788888888888,NK,26
924933,24391.910780669143,11439.256505576208,NK,27
588330,24656.04207119741,10822.818770226537,NK,28
363687,24446.65408805032,10620.150943396226,NK,29
939735,24934.09595959596,11012.5,NK,30
806693,23750.61728395061,10295.802469135802,NK,31
586088,23383.12138728324,10387.260115606936,NK,32
956896,26115.067901234568,10839.524691358023,NK,33
1006626,24780.8,11130.548387096776,NK,34
446868,24026.96153846154,10402.21153846154,NK,35
1010688,24731.923664122136,11731.770992366412,NK,36
280434,25225.608938547484,11218.553072625698,NK,37
664301,24591.938547486032,11152.659217877095,NK,38
554351,24666.150793650795,12094.90476190476,NK,39
777840,24635.086363636365,11654.295454545454,NK,40
872660,24277.826530612245,10557.010204081633,NK,41
607042,25150.350318471337,11100.299363057326,NK,42
432310,24850.74871794872,10962.938461538462,NK,43
709969,25957.059027777777,11044.5,NK,44
719433,22976.634285714284,10267.588571428572,NK,45
622711,25282.122807017546,11061.815789473683,NK,46
902023,24631.98850574713,11282.145593869733,NK,47
240234,23304.47904191617,10383.077844311378,NK,48
549941,25215.03125,10950.828125,NK,49
1006727,25376.066666666666,11315.016666666666,NK,50
258894,23451.532110091743,10289.840978593273,NK,51
669531,24278.03488372093,11703.261627906975,NK,52
121253,23072.079545454544,10370.119318181818,NK,53
557979,25830.91616766467,10885.892215568862,NK,54
429529,23167.46560846561,10297.037037037036,NK,55
145779,24625.49603174603,10916.88492063492,NK,56
267182,24662.407582938387,11445.061611374407,NK,57
678459,23645.0,10429.380952380952,NK,58
766961,25873.917647058825,10996.829411764706,NK,59
865903,25515.714285714286,11129.52380952381,NK,60
770122,25717.86301369863,11303.219178082192,NK,61
311818,24634.31297709924,11862.870229007634,NK,62
386593,24630.804020100502,11001.874371859296,NK,63
58673,24996.31294117647,10789.12,NK,64
522787,25379.245161290324,11163.883870967742,NK,65
934913,24578.89423076923,11481.067307692309,NK,66
485594,24373.83,10606.553333333331,NK,67
384156,24378.75105485232,10454.518987341771,NK,68
871361,24486.6717948718,10984.825641025642,NK,69
174194,24243.723502304147,11659.248847926268,NK,70
625304,24749.364285714284,12026.92857142857,NK,71
482282,23013.106918238995,10424.805031446542,NK,72
361359,25312.964912280702,11183.90350877193,NK,73
198164,24748.093406593405,11668.0989010989,NK,74
535387,23346.46153846154,10352.503496503496,NK,75
335499,23813.244444444445,10301.525925925926,NK,76
550233,25252.73577235772,11264.508130081302,NK,77
134062,23234.30622009569,10283.851674641148,NK,78
1005687,25204.09523809524,11195.642857142857,NK,79
323822,25384.867132867133,10924.356643356645,NK,80
482588,25550.32773109244,11185.20168067227,NK,81
995329,24746.24882629108,11914.422535211268,NK,82
589315,24640.62427745665,11515.676300578034,NK,83
508916,25638.802259887005,11222.401129943502,NK,84
276182,23269.77540106952,10412.625668449198,NK,85
955596,24756.50802139037,11094.058823529413,NK,86
568373,24769.5568627451,11166.282352941176,NK,87
392248,22963.222222222223,10399.777777777776,NK,88
754208,25203.302469135804,11153.462962962964,NK,89
444135,24006.35185185185,10369.68888888889,NK,90
409791,25270.835227272728,11164.142045454546,NK,91
573346,23030.87373737374,10399.388888888889,NK,92
748896,24771.680555555555,11950.930555555557,NK,93
953137,24611.863247863246,11559.564102564103,NK,94
217661,25386.0,11189.153846153846,NK,95
444493,24829.30386740332,10940.049723756903,NK,96
165416,25251.220125786163,11227.786163522012,NK,97
593536,25346.263157894737,11215.263157894737,NK,98
399470,23404.133928571428,10408.89732142857,NK,99
845072,24707.40863787376,11246.51827242525,NK,100
587488,23371.577777777777,10287.626666666669,NK,101
954803,24302.586776859505,10690.851239669422,NK,102
886721,24645.384,11841.208,NK,103
459449,24628.51256281407,11567.869346733669,NK,104
863214,25224.711340206184,11200.386597938144,NK,105
489010,25222.37288135593,11156.313559322034,NK,106
679176,24268.09009009009,11621.27927927928,NK,107
630537,24313.417857142857,10415.17857142857,NK,108
807133,22989.751879699248,10393.225563909777,NK,109
475065,24653.296296296296,11508.992592592593,NK,110
448577,23223.417647058825,10338.176470588236,NK,111
1027447,25637.182795698925,11165.032258064515,NK,112
1021849,25356.511627906977,11221.279069767445,NK,113
846801,25260.206896551725,11168.163793103447,NK,114
256784,25194.957894736843,11190.1,NK,115
496331,25211.42741935484,11201.064516129032,NK,116
978368,25518.367647058825,11219.308823529413,NK,117
612889,25600.95238095238,11161.6,Unknown,0
775414,23032.741134751774,10344.0,Unknown,1
963818,24240.82474226804,11619.072164948451,Unknown,2
915962,23916.77852348993,10323.563758389262,Unknown,3
76325,25280.840909090908,11240.392045454546,Unknown,4
735794,23345.48120300752,10285.646616541351,Unknown,5
900579,24639.82119205298,11175.30463576159,Unknown,6
735533,25919.535211267605,10977.577464788732,Unknown,7
643181,25460.061946902653,10900.743362831858,Unknown,8
1040175,24406.24727272728,11414.443636363636,Unknown,9
955581,25123.83098591549,11292.38028169014,Unknown,10
1021698,23175.212328767124,10285.212328767124,Unknown,11
1040484,25530.6618705036,11301.762589928056,Unknown,12
729392,25187.14285714286,11163.033613445376,Unknown,13
274409,23291.86705202312,10153.93930635838,Unknown,14
703494,25381.57594936709,11306.835443037977,Unknown,15
928795,25390.85185185185,11215.351851851852,Unknown,16
762012,23081.689119170984,10468.979274611398,Unknown,17
599608,23830.648484848483,10302.612121212122,Unknown,18
249814,25245.255689424364,11327.904953145917,Unknown,19
356129,23125.762589928057,10273.41726618705,Unknown,20
974350,23029.57823129252,10271.0,Unknown,21
933621,23236.636363636364,10304.363636363636,Unknown,22
430185,25078.67135135135,11290.475675675676,Unknown,23
1041895,25252.31868131868,11209.186813186812,Unknown,24
982022,25225.71794871795,11172.71794871795,Unknown,25
808075,23375.194444444445,10265.513888888889,Unknown,26
942016,23105.981912144704,10245.320413436692,Unknown,27
714010,24248.233201581028,11626.09090909091,Unknown,28
484098,23748.335294117645,10501.126470588237,dendritic cells,0
949031,25948.075,11262.61875,dendritic cells,1
539020,24550.228650137746,11980.94214876033,dendritic cells,2
640524,24933.183908045976,10809.879310344828,dendritic cells,3
597439,25179.68508287293,11276.337016574586,dendritic cells,4
993366,25925.51260504202,11455.310924369747,dendritic cells,5
895624,25879.74683544304,10853.18987341772,dendritic cells,6
589328,25533.36363636364,11273.385026737968,dendritic cells,7
395180,24338.26114649681,11989.452229299362,dendritic cells,8
704507,24369.76530612245,11830.913265306122,dendritic cells,9
108083,25079.410480349343,10742.3711790393,dendritic cells,10
826781,24621.236842105263,12114.757894736842,dendritic cells,11
977817,24371.268115942028,12051.130434782608,dendritic cells,12
873997,25999.28695652174,11389.173913043478,dendritic cells,13
253593,24864.020661157025,10783.59917355372,dendritic cells,14
840237,25853.39560439561,11410.703296703296,dendritic cells,15
779173,24602.716981132075,12035.283018867924,dendritic cells,16
796872,25899.283333333333,11238.141666666666,dendritic cells,17
182888,24887.52244897959,10823.020408163266,dendritic cells,18
791320,25896.877094972067,11455.13687150838,dendritic cells,19
304040,25926.170833333334,11482.758333333331,dendritic cells,20
940224,24878.996732026146,10801.33660130719,dendritic cells,21
730009,24389.73825503356,12054.348993288591,dendritic cells,22
531216,25956.911111111112,11276.444444444443,dendritic cells,23
370219,24918.175925925927,10808.925925925923,dendritic cells,24
735139,25901.170506912444,11251.414746543778,dendritic cells,25
971359,25922.6404494382,11446.393258426966,dendritic cells,26
614436,26134.124352331608,10811.554404145078,effector CD8+ T cells,0
478299,23303.67361111111,10261.583333333334,effector CD8+ T cells,1
532368,25357.37090909091,10938.636363636364,effector CD8+ T cells,2
657126,23613.69158878505,10466.355140186915,effector CD8+ T cells,3
227857,23058.60220994475,10170.486187845305,effector CD8+ T cells,4
773251,25651.537634408603,11219.52688172043,memory CD4+ T cells,0
572537,24460.463636363635,11051.204545454546,memory CD4+ T cells,1
743539,24646.057851239668,11873.272727272728,memory CD4+ T cells,2
692210,23417.69135802469,10410.302469135802,memory CD4+ T cells,3
343125,24219.243243243243,10558.56216216216,memory CD4+ T cells,4
963185,26196.31168831169,11165.636363636364,memory CD4+ T cells,5
762865,24313.12442396313,11495.534562211982,memory CD4+ T cells,6
740962,24760.38260869565,11127.84347826087,memory CD4+ T cells,7
837604,25329.95108695652,11233.766304347826,memory CD4+ T cells,8
570021,24354.00549450549,11977.54945054945,memory CD4+ T cells,9
928958,25861.214285714286,11006.559523809525,memory CD4+ T cells,10
816030,24617.293785310736,11552.107344632768,memory CD4+ T cells,11
485158,23632.10096153846,10430.778846153846,memory CD4+ T cells,12
664839,24415.28488372093,10664.029069767445,memory CD4+ T cells,13
467439,26007.789115646257,11443.285714285714,memory CD4+ T cells,14
805675,23002.63793103448,10388.836206896553,memory CD4+ T cells,15
349732,24766.422330097088,11015.90291262136,memory CD4+ T cells,16
992806,25199.40963855421,11203.44578313253,memory CD4+ T cells,17
295478,26364.362359550563,10886.311797752807,memory CD4+ T cells,18
1020118,25455.79047619048,10930.609523809524,memory CD4+ T cells,19
947032,25479.539325842696,11161.14606741573,memory CD4+ T cells,20
217486,23843.9477124183,10434.78431372549,memory CD4+ T cells,21
568643,24646.11330049261,12107.310344827589,memory CD4+ T cells,22
387107,24449.03363914373,11697.247706422018,memory CD4+ T cells,23
809785,24523.13888888889,11292.5,memory CD4+ T cells,24
1023214,25969.43396226415,11080.85534591195,memory CD4+ T cells,25
543157,24393.50310559006,10457.490683229811,memory CD4+ T cells,26
836432,24302.091743119265,11706.660550458717,memory CD4+ T cells,27
401654,24241.07654320988,11096.656790123458,memory CD4+ T cells,28
261080,24769.3137254902,11905.75816993464,memory CD4+ T cells,29
980655,26243.75531914893,11391.372340425532,memory CD4+ T cells,30
186911,24524.05529953917,10594.285714285714,memory CD4+ T cells,31
1009257,24746.093023255813,11242.75,memory CD4+ T cells,32
724781,24122.520737327188,10475.645161290322,memory CD4+ T cells,33
391634,24988.45238095238,11161.281746031746,memory CD4+ T cells,34
