centroides_x,centroides_y,id
117.40816326530613,86.89795918367346,3
132.10416666666666,84.95833333333333,5
147.39583333333334,89.08333333333333,6
154.17021276595744,91.63829787234043,7
103.33333333333333,101.95833333333333,8
113.27083333333333,95.14583333333333,10
125.92,92.3,11
125.54166666666667,98.375,12
140.125,90.52083333333333,13
143.3265306122449,101.08163265306122,14
150.6122448979592,101.42857142857143,15
105.625,91.5625,20
118.36,105.52,22
135.06,102.18,24
160.51111111111112,97.88888888888889,28
163.4255319148936,96.7872340425532,29
91.34693877551021,103.04081632653062,31
112.05882352941177,108.92156862745098,34
126.08333333333333,109.8125,35
141.69387755102042,112.0,39
172.72916666666666,106.8125,42
119.42307692307692,116.03846153846153,48
164.20833333333334,111.20833333333333,55
176.1875,115.8125,56
85.625,131.02083333333334,57
99.06382978723404,114.12765957446808,60
104.04166666666667,120.16666666666667,61
125.06122448979592,122.73469387755102,62
133.78,115.4,63
153.06382978723406,110.7872340425532,67
166.88,118.9,69
178.34,127.66,70
88.64583333333333,115.125,72
102.32,127.26,73
111.47916666666667,120.83333333333333,74
114.4,130.84,75
124.51020408163265,127.75510204081633,76
138.79166666666666,123.8125,77
147.3125,121.22916666666667,80
155.91666666666666,128.97916666666666,82
170.98,134.28,83
178.20833333333334,137.39583333333334,84
94.8,134.88,86
104.84782608695652,135.08695652173913,87
129.92,136.94,90
135.04,131.0,91
145.28571428571428,139.3877551020408,93
159.27659574468086,122.8936170212766,94
157.76,136.02,96
86.12,145.52,100
100.68,141.56,101
109.88,141.94,102
118.72,137.04,103
127.72340425531915,145.27659574468086,105
143.30612244897958,147.3265306122449,107
155.90384615384616,146.03846153846155,109
175.3265306122449,145.48979591836735,111
89.98,155.1,113
98.0,149.45098039215685,114
121.53191489361703,149.36170212765958,119
135.78,147.0,120
165.20833333333334,143.875,124
173.08333333333334,151.8125,126
100.08163265306122,158.59183673469389,128
111.08163265306122,157.79591836734693,129
119.61224489795919,162.57142857142858,130
114.83018867924528,150.26415094339623,131
128.67307692307693,158.71153846153845,132
147.10204081632654,153.10204081632654,134
148.89583333333334,160.08333333333334,135
156.16326530612244,154.55102040816325,137
167.5625,157.72916666666666,138
99.20408163265306,166.14285714285714,139
123.50980392156863,179.07843137254903,142
123.92,171.92,144
134.06,160.2,145
144.8,169.96,146
158.14,163.68,147
164.95744680851064,164.59574468085106,148
107.625,169.58333333333334,150
113.33333333333333,173.47916666666666,151
137.70833333333334,168.77083333333334,156
155.75510204081633,171.42857142857142,157
133.06382978723406,177.06382978723406,162
142.25,180.10416666666666,163
