181,A,0,0,0
181,A,1,0,0
181,A,2,0,0
181,A,3,0,0
181,A,4,0,0
181,A,5,0,0
181,A,6,0,0
181,A,7,0,0
48,A,9,0,0
48,A,10,0,0
48,A,11,0,0
48,A,12,0,0
48,A,13,0,0
48,A,14,0,0
48,A,15,0,0
48,A,16,0,0
48,A,17,0,0
48,A,18,0,0
31,A,20,0,0
31,A,21,0,0
31,A,22,0,0
31,A,23,0,0
31,A,24,0,0
31,A,25,0,0
31,A,26,0,0
31,A,27,0,0
31,A,28,0,0
31,A,29,0,0
30,A,31,0,0
30,A,32,0,0
30,A,33,0,0
30,A,34,0,0
30,A,35,0,0
30,A,36,0,0
30,A,37,0,0
30,A,38,0,0
30,A,39,0,0
14,B,41,0,0
14,B,42,0,0
14,B,43,0,0
14,B,44,0,0
14,B,45,0,0
14,B,46,0,0
14,B,47,0,0
14,B,48,0,0
14,B,49,0,0
14,B,50,0,0
14,B,51,0,0
1,B,53,0,0
1,B,54,0,0
1,B,55,0,0
1,B,56,0,0
1,B,57,0,0
1,B,58,0,0
1,B,59,0,0
1,B,60,0,0
1,B,61,0,0
16,A,63,0,0
16,A,64,0,0
16,A,65,0,0
16,A,66,0,0
16,A,67,0,0
16,A,68,0,0
16,A,69,0,0
2,B,71,0,0
2,B,72,0,0
2,B,73,0,0
2,B,74,0,0
2,B,75,0,0
2,B,76,0,0
2,B,77,0,0
3,B,79,0,0
3,B,80,0,0
3,B,81,0,0
3,B,82,0,0
3,B,83,0,0
3,B,84,0,0
3,B,85,0,0
3,B,86,0,0
3,B,87,0,0
5,A,89,0,0
5,A,90,0,0
5,A,91,0,0
5,A,92,0,0
5,A,93,0,0
5,A,94,0,0
5,A,95,0,0
5,A,96,0,0
5,A,97,0,0
5,A,98,0,0
5,A,99,0,0
5,A,100,0,0
5,A,101,0,0
5,A,102,0,0
7,B,104,0,0
7,B,105,0,0
7,B,106,0,0
7,B,107,0,0
7,B,108,0,0
7,B,109,0,0
7,B,110,0,0
7,B,111,0,0
7,B,112,0,0
7,B,113,0,0
7,B,114,0,0
8,B,116,0,0
8,B,117,0,0
8,B,118,0,0
8,B,119,0,0
8,B,120,0,0
8,B,121,0,0
8,B,122,0,0
8,B,123,0,0
8,B,124,0,0
9,A,126,0,0
9,A,127,0,0
9,A,128,0,0
9,A,129,0,0
9,A,130,0,0
9,A,131,0,0
9,A,132,0,0
9,A,133,0,0
9,A,134,0,0
9,A,135,0,0
9,A,136,0,0
9,A,137,0,0
24,A,139,0,0
24,A,140,0,0
24,A,141,0,0
24,A,142,0,0
24,A,143,0,0
24,A,144,0,0
24,A,145,0,0
25,A,147,0,0
25,A,148,0,0
25,A,149,0,0
25,A,150,0,0
25,A,151,0,0
25,A,152,0,0
25,A,153,0,0
25,A,154,0,0
26,A,156,0,0
26,A,157,0,0
26,A,158,0,0
26,A,159,0,0
26,A,160,0,0
26,A,161,0,0
26,A,162,0,0
26,A,163,0,0
11,A,165,0,0
11,A,166,0,0
11,A,167,0,0
11,A,168,0,0
27,A,170,0,0
27,A,171,0,0
27,A,172,0,0
27,A,173,0,0
27,A,174,0,0
27,A,175,0,0
27,A,176,0,0
47,A,179,0,0
47,A,180,0,0
47,A,181,0,0
47,A,182,0,0
69,A,184,0,0
69,A,185,0,0
69,A,186,0,0
69,A,187,0,0
69,A,188,0,0
69,A,189,0,0
69,A,190,0,0
69,A,191,0,0
122,A,193,0,0
122,A,194,0,0
122,A,195,0,0
122,A,196,0,0
122,A,197,0,0
122,A,198,0,0
122,A,199,0,0
181,A,0,1,0
181,A,1,1,0
181,A,2,1,0
181,A,3,1,0
181,A,4,1,0
181,A,5,1,0
181,A,6,1,0
181,A,7,1,0
48,A,9,1,0
48,A,10,1,0
48,A,11,1,0
48,A,12,1,0
48,A,13,1,0
48,A,14,1,0
48,A,15,1,0
48,A,16,1,0
48,A,17,1,0
48,A,18,1,0
31,A,20,1,0
31,A,21,1,0
31,A,22,1,0
31,A,23,1,0
31,A,24,1,0
31,A,25,1,0
31,A,26,1,0
31,A,27,1,0
31,A,28,1,0
31,A,29,1,0
30,A,32,1,0
30,A,33,1,0
30,A,34,1,0
30,A,35,1,0
30,A,36,1,0
30,A,37,1,0
30,A,38,1,0
30,A,39,1,0
14,B,41,1,0
14,B,42,1,0
14,B,43,1,0
14,B,44,1,0
14,B,45,1,0
14,B,46,1,0
14,B,47,1,0
14,B,48,1,0
14,B,49,1,0
14,B,50,1,0
14,B,51,1,0
1,B,53,1,0
1,B,54,1,0
1,B,55,1,0
1,B,56,1,0
1,B,57,1,0
1,B,58,1,0
1,B,59,1,0
1,B,60,1,0
1,B,61,1,0
16,A,63,1,0
16,A,64,1,0
16,A,65,1,0
16,A,66,1,0
16,A,67,1,0
16,A,68,1,0
16,A,69,1,0
2,B,71,1,0
2,B,72,1,0
2,B,73,1,0
2,B,74,1,0
2,B,75,1,0
2,B,76,1,0
2,B,77,1,0
3,B,79,1,0
3,B,80,1,0
3,B,81,1,0
3,B,82,1,0
3,B,83,1,0
3,B,84,1,0
3,B,85,1,0
3,B,86,1,0
3,B,87,1,0
5,A,89,1,0
5,A,90,1,0
5,A,91,1,0
5,A,92,1,0
5,A,93,1,0
5,A,94,1,0
5,A,95,1,0
5,A,96,1,0
5,A,97,1,0
5,A,98,1,0
5,A,99,1,0
5,A,100,1,0
5,A,102,1,0
7,B,104,1,0
7,B,105,1,0
7,B,106,1,0
7,B,107,1,0
7,B,108,1,0
7,B,109,1,0
7,B,110,1,0
7,B,111,1,0
7,B,112,1,0
7,B,113,1,0
7,B,114,1,0
8,B,116,1,0
8,B,117,1,0
8,B,118,1,0
8,B,119,1,0
8,B,120,1,0
8,B,121,1,0
8,B,122,1,0
8,B,123,1,0
8,B,124,1,0
9,A,127,1,0
9,A,128,1,0
9,A,129,1,0
9,A,130,1,0
9,A,131,1,0
9,A,132,1,0
9,A,133,1,0
9,A,134,1,0
9,A,135,1,0
9,A,136,1,0
9,A,137,1,0
24,A,139,1,0
24,A,140,1,0
24,A,141,1,0
24,A,142,1,0
24,A,143,1,0
24,A,144,1,0
24,A,145,1,0
25,A,147,1,0
25,A,148,1,0
25,A,149,1,0
25,A,150,1,0
25,A,151,1,0
25,A,152,1,0
25,A,153,1,0
25,A,154,1,0
26,A,156,1,0
26,A,157,1,0
26,A,158,1,0
26,A,159,1,0
26,A,160,1,0
26,A,161,1,0
26,A,162,1,0
26,A,163,1,0
11,A,165,1,0
11,A,166,1,0
11,A,167,1,0
11,A,168,1,0
27,A,170,1,0
27,A,171,1,0
27,A,172,1,0
27,A,173,1,0
27,A,174,1,0
27,A,175,1,0
27,A,176,1,0
47,A,178,1,0
47,A,179,1,0
47,A,180,1,0
47,A,181,1,0
47,A,182,1,0
69,A,184,1,0
69,A,185,1,0
69,A,186,1,0
69,A,187,1,0
69,A,188,1,0
69,A,189,1,0
69,A,190,1,0
69,A,191,1,0
122,A,193,1,0
122,A,194,1,0
122,A,195,1,0
122,A,196,1,0
122,A,197,1,0
122,A,198,1,0
122,A,199,1,0
181,A,0,2,0
181,A,1,2,0
181,A,2,2,0
181,A,3,2,0
181,A,4,2,0
181,A,5,2,0
181,A,6,2,0
181,A,7,2,0
48,A,9,2,0
48,A,10,2,0
48,A,11,2,0
48,A,12,2,0
48,A,13,2,0
48,A,14,2,0
48,A,15,2,0
48,A,16,2,0
48,A,17,2,0
48,A,18,2,0
31,A,20,2,0
31,A,21,2,0
31,A,23,2,0
31,A,24,2,0
31,A,25,2,0
31,A,26,2,0
31,A,27,2,0
31,A,28,2,0
31,A,29,2,0
30,A,31,2,0
30,A,32,2,0
30,A,33,2,0
30,A,34,2,0
30,A,35,2,0
30,A,36,2,0
30,A,37,2,0
30,A,38,2,0
30,A,39,2,0
14,B,41,2,0
14,B,42,2,0
14,B,43,2,0
14,B,44,2,0
14,B,45,2,0
14,B,46,2,0
14,B,47,2,0
14,B,48,2,0
14,B,49,2,0
14,B,50,2,0
1,B,53,2,0
1,B,54,2,0
1,B,55,2,0
1,B,56,2,0
1,B,57,2,0
1,B,58,2,0
1,B,59,2,0
1,B,60,2,0
1,B,61,2,0
16,A,63,2,0
16,A,64,2,0
16,A,65,2,0
16,A,66,2,0
16,A,67,2,0
16,A,68,2,0
16,A,69,2,0
2,B,71,2,0
2,B,72,2,0
2,B,73,2,0
2,B,74,2,0
2,B,75,2,0
2,B,76,2,0
2,B,77,2,0
3,B,79,2,0
3,B,80,2,0
3,B,81,2,0
3,B,82,2,0
3,B,83,2,0
3,B,84,2,0
3,B,85,2,0
3,B,86,2,0
3,B,87,2,0
5,A,89,2,0
5,A,90,2,0
5,A,91,2,0
5,A,92,2,0
5,A,93,2,0
5,A,94,2,0
5,A,95,2,0
5,A,96,2,0
5,A,97,2,0
5,A,99,2,0
5,A,100,2,0
7,B,104,2,0
7,B,105,2,0
7,B,106,2,0
7,B,107,2,0
7,B,108,2,0
7,B,109,2,0
7,B,110,2,0
7,B,111,2,0
7,B,112,2,0
7,B,113,2,0
7,B,114,2,0
8,B,116,2,0
8,B,117,2,0
8,B,118,2,0
8,B,119,2,0
8,B,120,2,0
8,B,121,2,0
8,B,122,2,0
8,B,123,2,0
9,A,130,2,0
9,A,131,2,0
9,A,132,2,0
9,A,133,2,0
9,A,134,2,0
9,A,135,2,0
9,A,136,2,0
9,A,137,2,0
24,A,139,2,0
24,A,140,2,0
24,A,141,2,0
24,A,142,2,0
24,A,143,2,0
24,A,144,2,0
24,A,145,2,0
25,A,147,2,0
25,A,148,2,0
25,A,149,2,0
25,A,150,2,0
25,A,151,2,0
25,A,152,2,0
25,A,153,2,0
25,A,154,2,0
26,A,156,2,0
26,A,157,2,0
26,A,158,2,0
26,A,159,2,0
26,A,160,2,0
26,A,161,2,0
26,A,162,2,0
26,A,163,2,0
11,A,166,2,0
11,A,167,2,0
11,A,168,2,0
27,A,170,2,0
27,A,171,2,0
27,A,172,2,0
27,A,173,2,0
27,A,174,2,0
27,A,175,2,0
27,A,176,2,0
47,A,178,2,0
47,A,179,2,0
47,A,180,2,0
47,A,181,2,0
47,A,182,2,0
69,A,184,2,0
69,A,185,2,0
69,A,186,2,0
69,A,187,2,0
69,A,188,2,0
69,A,189,2,0
69,A,190,2,0
69,A,191,2,0
122,A,193,2,0
122,A,194,2,0
122,A,195,2,0
122,A,196,2,0
122,A,197,2,0
122,A,198,2,0
122,A,199,2,0
181,A,0,3,0
181,A,1,3,0
181,A,2,3,0
181,A,3,3,0
181,A,4,3,0
181,A,5,3,0
181,A,6,3,0
48,A,9,3,0
48,A,10,3,0
48,A,11,3,0
48,A,12,3,0
48,A,13,3,0
48,A,14,3,0
48,A,15,3,0
48,A,16,3,0
31,A,23,3,0
31,A,24,3,0
31,A,25,3,0
31,A,26,3,0
31,A,27,3,0
31,A,28,3,0
31,A,29,3,0
30,A,31,3,0
30,A,32,3,0
30,A,33,3,0
30,A,34,3,0
30,A,35,3,0
30,A,36,3,0
30,A,37,3,0
30,A,38,3,0
30,A,39,3,0
14,B,43,3,0
14,B,44,3,0
14,B,45,3,0
14,B,46,3,0
14,B,47,3,0
14,B,48,3,0
14,B,49,3,0
1,B,52,3,0
1,B,53,3,0
1,B,54,3,0
1,B,55,3,0
1,B,56,3,0
1,B,57,3,0
1,B,58,3,0
1,B,59,3,0
1,B,60,3,0
1,B,61,3,0
16,A,63,3,0
16,A,64,3,0
16,A,65,3,0
16,A,66,3,0
16,A,67,3,0
16,A,68,3,0
16,A,69,3,0
2,B,71,3,0
2,B,72,3,0
2,B,73,3,0
2,B,74,3,0
2,B,75,3,0
2,B,76,3,0
2,B,77,3,0
3,B,79,3,0
3,B,80,3,0
3,B,81,3,0
3,B,82,3,0
3,B,83,3,0
3,B,84,3,0
3,B,85,3,0
3,B,86,3,0
3,B,87,3,0
5,A,93,3,0
5,A,94,3,0
5,A,96,3,0
5,A,97,3,0
6,B,102,3,0
7,B,105,3,0
7,B,106,3,0
7,B,107,3,0
7,B,108,3,0
7,B,109,3,0
7,B,110,3,0
7,B,111,3,0
7,B,112,3,0
7,B,113,3,0
7,B,114,3,0
8,B,117,3,0
8,B,118,3,0
8,B,119,3,0
8,B,120,3,0
8,B,121,3,0
8,B,122,3,0
10,B,125,3,0
10,B,126,3,0
10,B,127,3,0
10,B,128,3,0
9,A,131,3,0
9,A,132,3,0
9,A,133,3,0
9,A,134,3,0
9,A,135,3,0
9,A,136,3,0
9,A,137,3,0
24,A,139,3,0
24,A,140,3,0
24,A,141,3,0
24,A,142,3,0
